BBL,Year,Zip,count,Zop
3053780082,20,11218,1,11218
3053780084,21,11218,1,11218
3053780085,21,11218,1,11218
3053790045,14,11204,1,11204
3053790062,11,11204,1,11204
3053810018,13,11218,1,11218
3053810018,19,11218,1,11218
3053810018,21,11218,1,11218
3053820033,13,11218,1,11218
3053827501,12,11218,1,11218
3053840001,12,11218,1,11218
3053850007,11,11218,1,11218
3053850009,21,11218,1,11218
3053850011,21,11218,1,11218
3053850035,17,11218,1,11218
3053850048,15,11218,1,11218
3053850058,18,11218,2,11218
3053860007,12,11218,1,11218
3053860017,18,11218,1,11218
3053860020,19,11218,1,11218
3053860055,18,11218,1,11218
3053860081,19,11218,1,11218
3053870009,21,11218,1,11218
3053870040,18,11218,1,11218
3053870046,18,11218,1,11218
3053870049,11,11218,1,11218
3053890041,13,11218,1,11218
3053890067,13,11218,1,11218
3053890067,14,11218,1,11218
3053900053,21,11218,1,11218
3053900061,17,11218,1,11218
3053900061,21,11218,1,11218
3053900066,12,11218,1,11218
3053910048,19,11218,1,11218
3053920001,15,11218,1,11218
3053920027,19,11218,1,11218
3053920038,21,11218,1,11218
3053930009,17,11218,1,11218
3053930033,12,11218,1,11218
3053930077,19,11218,1,11218
3053960009,11,11218,2,11218
3053960011,11,11218,1,11218
3053960025,10,11218,1,11218
3053960039,11,11218,1,11218
3053960048,12,11218,1,11218
3053960050,12,11218,1,11218
3053960058,14,11218,1,11218
3053970066,14,11218,1,11218
3053980003,16,11218,1,11218
3053980032,17,11218,1,11218
3053980064,10,11218,1,11218
3053990001,20,11218,1,11218
3053990007,17,11218,1,11218
3053990015,17,11218,1,11218
3053990045,17,11218,1,11218
3053990060,16,11218,1,11218
3053990067,17,11218,1,11218
3054000019,10,11218,1,11218
3054030013,12,11218,1,11218
3054030016,11,11218,1,11218
3054030016,16,11218,1,11218
3054030021,18,11218,1,11218
3054030030,10,11218,2,11218
3054030051,14,11218,1,11218
3054040018,16,11204,1,11204
3054040026,16,11204,1,11204
3054050019,16,11218,1,11218
3054050028,16,11218,2,11218
3054050035,16,11204,2,11204
3054050035,17,11204,2,11204
3054050049,16,11204,1,11204
3054070001,11,11218,1,11218
3054070001,21,11218,2,11218
3054070068,16,11218,1,11218
3054070078,16,11218,2,11218
3054070078,17,11218,2,11218
3054077501,16,11218,3,11218
3054080015,13,11218,1,11218
3054080031,15,11218,1,11218
3054080031,19,11218,3,11218
3054080031,20,11218,6,11218
3054080039,13,11218,1,11218
3054080050,19,11218,1,11218
3054080113,10,11218,1,11218
3054110023,16,11218,1,11218
3054120001,16,11218,1,11218
3054120007,11,11218,1,11218
3054120007,12,11218,1,11218
3054120014,17,11218,1,11218
3054120031,12,11218,1,11218
3054150018,17,11218,1,11218
3054150045,11,11230,2,11230
3054160007,13,11218,1,11218
3054160007,15,11218,1,11218
3054160021,21,11218,2,11218
3054160034,10,11218,1,11218
3054160062,11,11230,1,11230
3054160062,14,11230,1,11230
3054160069,21,11230,3,11230
3054160094,21,11230,1,11230
3054170015,21,11218,1,11218
3054170033,16,11218,1,11218
3054170042,20,11230,1,11230
3054180006,15,11218,1,11218
3054180006,18,11218,1,11218
3054180006,19,11218,1,11218
3054180012,17,11218,1,11218
3054180018,14,11218,1,11218
3054180018,19,11218,1,11218
3054180018,21,11218,2,11218
3054180025,19,11218,1,11218
3054180038,19,11230,2,11230
3054180048,20,11230,2,11230
3054180049,16,11230,1,11230
3054180049,18,11230,1,11230
3054190011,13,11230,1,11230
3054190021,10,11230,1,11230
3054190021,15,11230,1,11230
3054190045,15,11230,1,11230
3054200049,21,11230,1,11230
3054210031,10,11230,1,11230
3054210031,20,11230,1,11230
3054210049,20,11230,1,11230
3054220019,14,11230,1,11230
3054230021,20,11230,1,11230
3054230049,11,11230,1,11230
3054230049,14,11230,1,11230
3054230049,19,11230,1,11230
3054240001,13,11230,1,11230
3054250019,20,11230,1,11230
3054250026,19,11230,10,11230
3054250026,20,11230,3,11230
3054250026,21,11230,1,11230
3054250031,21,11230,1,11230
3054250032,17,11230,1,11230
3054250033,19,11230,1,11230
3054250034,14,11230,1,11230
3054250049,19,11230,2,11230
3054250049,21,11230,1,11230
3054250050,21,11230,1,11230
3054250051,21,11230,2,11230
3054250053,15,11230,1,11230
3054250057,20,11230,1,11230
3054250068,20,11230,1,11230
3054250085,19,11230,1,11230
3054250085,20,11230,1,11230
3054250085,21,11230,1,11230
3054260038,19,11230,1,11230
3054280007,10,11230,1,11230
3054280012,16,11230,1,11230
3054280031,16,11230,2,11230
3054280031,18,11230,1,11230
3054290010,20,11230,1,11230
3054290014,20,11230,1,11230
3054290016,21,11230,1,11230
3054290025,20,11230,1,11230
3054290026,11,11230,2,11230
3054290027,14,11230,1,11230
3054290030,19,11230,1,11230
3054300047,11,11219,2,11219
3054300057,15,11219,1,11219
3054300073,18,11219,3,11219
3054300073,19,11219,1,11219
3054307506,19,11219,1,11219
3054320016,13,11204,1,11204
3054330062,20,11219,1,11219
3054337506,18,11219,1,11219
3054350014,13,11204,1,11204
3054350033,10,11204,1,11204
3054380049,10,11204,1,11204
3054390070,15,11230,1,11230
3054400015,15,11230,1,11230
3054430039,10,11204,1,11204
3054430066,15,11204,1,11204
3054440027,21,11204,1,11204
3054440046,15,11204,1,11204
3054440053,16,11204,1,11204
3054480076,18,11204,1,11204
3054480076,19,11204,4,11204
3054480076,21,11204,1,11204
3054490019,16,11204,1,11204
3054500006,21,11204,1,11204
3054500050,10,11204,1,11204
3054500050,15,11204,1,11204
3054500053,15,11204,1,11204
3054530012,17,11219,2,11219
3054560023,17,11204,1,11204
3054570049,20,11204,1,11204
3054570166,20,11204,1,11204
3054610067,10,11204,1,11204
3054620032,14,11204,1,11204
3054650066,10,11219,1,11219
3054650072,20,11219,1,11219
3054660018,13,11204,1,11204
3054660018,15,11204,1,11204
3054670009,18,11204,1,11204
3054680008,21,11204,1,11204
3054680035,12,11204,1,11204
3054687502,16,11204,1,11204
3054687505,19,11204,1,11204
3054690055,17,11204,1,11204
3054710008,10,11219,1,11219
3054747502,10,11204,2,11204
3054770057,11,11219,1,11219
3054790049,14,11204,1,11204
3054800008,17,11204,1,11204
3054810076,16,11204,1,11204
3054860030,10,11204,1,11204
3054860031,12,11204,1,11204
3054880044,10,11204,1,11204
3054880045,12,11219,1,11219
3054880046,11,11219,1,11219
3054890006,20,11204,1,11204
3054890044,21,11204,1,11204
3054900008,12,11204,1,11204
3054907501,12,11204,1,11204
3054907501,14,11204,1,11204
3054910071,14,11219,1,11219
3054940062,12,11204,1,11204
3054950048,10,11204,1,11204
3054950048,11,11204,1,11204
3054950053,20,11204,1,11204
3054950063,13,11204,1,11204
3054950801,17,11230,1,11230
3054950809,21,11230,1,11230
3054960004,10,11219,1,11219
3054960020,10,11219,1,11219
3054960060,19,11219,1,11219
3054970002,19,11204,1,11204
3054970039,17,11204,1,11204
3054970045,16,11204,1,11204
3054970080,20,11204,1,11204
3054977504,19,11204,1,11204
3054977504,20,11204,3,11204
3054977506,20,11204,3,11204
3054977506,21,11204,1,11204
3054977507,19,11204,1,11204
3054977509,19,11204,1,11204
3054977509,20,11204,1,11204
3055000017,12,11204,1,11204
3055000074,16,11204,1,11204
3055000075,16,11204,2,11204
3055000078,16,11204,1,11204
3055010032,21,11204,1,11204
3055010054,14,11204,1,11204
3055020003,15,11219,1,11219
3055030030,21,11204,1,11204
3055030066,10,11204,1,11204
3055037503,20,11204,1,11204
3055040045,17,11204,1,11204
3055080003,16,11204,1,11204
3055090068,16,11219,1,11219
3055090070,16,11219,1,11219
3055100012,14,11204,1,11204
3055100013,14,11204,1,11204
3055100014,14,11204,2,11204
3055100015,14,11204,1,11204
3055107503,14,11204,1,11204
3055110029,17,11204,1,11204
3055110055,17,11204,2,11204
3055110055,21,11204,2,11204
3055120015,12,11204,1,11204
3055120068,11,11204,1,11204
3055130042,14,11204,1,11204
3055160011,16,11219,1,11219
3055170026,20,11204,1,11204
3055170034,10,11204,1,11204
3055210013,21,11204,1,11204
3055210040,21,11204,1,11204
3055210042,11,11204,1,11204
3055210042,13,11204,2,11204
3055230013,19,11219,1,11219
3055230013,21,11219,1,11219
3055230028,10,11219,1,11219
3055230038,15,11204,1,11204
3055230038,16,11204,1,11204
3055230060,19,11219,1,11219
3055230064,19,11219,1,11219
3055290075,17,11204,1,11204
3055300019,16,11219,1,11219
3055300019,17,11219,2,11219
3055300019,19,11219,1,11219
3055300022,17,11219,1,11219
3055300022,18,11219,1,11219
3055300022,19,11219,1,11219
3055300022,21,11219,2,11219
3055300023,17,11219,1,11219
3055300023,19,11219,1,11219
3055300023,21,11219,3,11219
3055300024,17,11219,1,11219
3055300024,21,11219,2,11219
3055300050,11,11219,1,11219
3055320025,19,11204,1,11204
3055320039,12,11204,2,11204
3055320039,21,11204,1,11204
3055320073,20,11204,3,11204
3055320074,20,11204,3,11204
3055330032,10,11204,1,11204
3055330033,10,11204,1,11204
3055350018,12,11204,1,11204
3055370017,19,11219,1,11219
3055380040,21,11204,1,11204
3055390003,20,11204,2,11204
3055390008,20,11204,1,11204
3055390033,13,11204,1,11204
3055390041,21,11204,1,11204
3055390042,14,11204,1,11204
3055400001,19,11204,1,11204
3055410072,17,11204,1,11204
3055450059,17,11204,1,11204
3055460052,17,11204,1,11204
3055460068,17,11204,1,11204
3055470057,17,11204,2,11204
3055470057,19,11204,2,11204
3055480001,18,11204,3,11204
3055480002,18,11204,1,11204
3055480041,21,11204,1,11204
3055480071,15,11204,1,11204
3055490041,17,11204,1,11204
3055490062,14,11204,1,11204
3055510008,12,11219,1,11219
3055520027,18,11204,1,11204
3055520062,12,11204,1,11204
3055520063,12,11204,1,11204
3055530033,17,11204,1,11204
3055530050,10,11204,1,11204
3055530072,18,11204,1,11204
3055540024,12,11204,1,11204
3055540025,13,11204,1,11204
3055550001,12,11204,1,11204
3055550078,12,11204,1,11204
3055560002,20,11204,1,11204
3055560048,21,11204,1,11204
3055560049,20,11204,1,11204
3055560049,21,11204,1,11204
3055570006,18,11204,1,11204
3055580001,18,11219,2,11219
3055580075,16,11219,1,11219
3055590012,18,11204,1,11204
3055590099,14,11204,1,11204
3055600060,17,11204,1,11204
3055607501,14,11204,1,11204
3055610009,12,11204,1,11204
3055610009,13,11204,1,11204
3055610031,17,11204,1,11204
3055610061,14,11204,1,11204
3055640029,14,11204,1,11204
3055640046,14,11204,1,11204
3055730001,17,11219,1,11219
3055730012,11,11219,1,11219
3055760030,10,11204,1,11204
3055760034,18,11204,1,11204
3055760040,10,11204,1,11204
3055760040,17,11204,1,11204
3055800006,13,11204,1,11204
3055820061,12,11219,1,11219
3055820062,13,11219,1,11219
3055820062,19,11219,1,11219
3055830031,21,11219,1,11219
3055830045,19,11219,1,11219
3055830076,21,11219,1,11219
3055830078,21,11219,2,11219
3055830080,21,11219,8,11219
3055830081,21,11219,4,11219
3055837502,21,11219,2,11219
3055840012,11,11219,2,11219
3055840020,17,11219,1,11219
3055840023,18,11219,2,11219
3055840024,14,11219,1,11219
3055840024,18,11219,1,11219
3055840034,16,11218,1,11218
3055840034,18,11218,1,11218
3055840034,20,11218,1,11218
3055840043,21,11219,12,11219
3055840045,21,11219,1,11219
3055840054,13,11219,2,11219
3055840054,21,11219,1,11219
3055840056,13,11219,1,11219
3055850026,21,11218,2,11218
3055850036,21,11218,1,11218
3055850057,13,11218,1,11218
3055860031,21,11219,1,11219
3055860033,10,11219,1,11219
3055867501,21,11219,1,11219
3055870001,20,11219,2,11219
3055870004,21,11219,1,11219
3055870007,21,11219,1,11219
3055870016,12,11219,1,11219
3055870033,16,11219,1,11219
3055870060,16,11219,1,11219
3055870072,21,11219,1,11219
3055880038,11,11218,1,11218
3055880040,18,11218,1,11218
3055890051,18,11218,1,11218
3055890073,18,11218,2,11218
3055900049,19,11219,1,11219
3055900060,13,11219,1,11219
3055910010,11,11219,1,11219
3055910018,19,11219,1,11219
3055910024,21,11219,1,11219
3055910027,21,11219,1,11219
3055910029,13,11219,3,11219
3055910049,12,11219,1,11219
3055927501,10,11219,1,11219
3055930029,12,11218,1,11218
3055930064,15,11219,1,11219
3055940003,10,11219,1,11219
3055950043,21,11219,1,11219
3055950070,11,11219,1,11219
3055960023,10,11219,1,11219
3055960023,16,11219,1,11219
3055960023,19,11219,1,11219
3055960028,18,11219,1,11219
3055960032,21,11219,1,11219
3055960034,21,11219,1,11219
3055970053,11,11219,1,11219
3055980001,10,11219,1,11219
3055980038,16,11219,1,11219
3055990033,21,11219,1,11219
3056000037,13,11219,1,11219
3056000042,20,11219,1,11219
3056010045,12,11219,1,11219
3056020007,11,11219,1,11219
3056020012,21,11219,1,11219
3056020013,20,11219,1,11219
3056020014,14,11219,1,11219
3056020051,21,11219,2,11219
3056050073,17,11219,1,11219
3056060025,19,11219,2,11219
3056060058,18,11219,1,11219
3056070044,21,11219,1,11219
3056080032,17,11219,1,11219
3056080047,19,11219,1,11219
3056110016,11,11219,1,11219
3056130058,12,11219,1,11219
3056130061,18,11219,1,11219
3056130064,11,11219,1,11219
3056140019,11,11219,1,11219
3056140057,17,11219,1,11219
3056140060,17,11219,1,11219
3056150034,21,11219,1,11219
3056150065,10,11219,1,11219
3056160001,16,11219,2,11219
3056160032,10,11219,1,11219
3056170010,12,11219,1,11219
3056190073,15,11219,1,11219
3056200036,21,11219,1,11219
3056200068,18,11219,1,11219
3056210001,19,11219,2,11219
3056210004,19,11219,1,11219
3056210038,19,11219,1,11219
3056230034,10,11219,1,11219
3056240009,11,11219,1,11219
3056250027,14,11219,1,11219
3056260025,17,11219,1,11219
3056260027,17,11219,2,11219
3056270011,18,11219,3,11219
3056270023,11,11219,2,11219
3056270047,12,11219,1,11219
3056300059,11,11219,1,11219
3056320036,19,11219,1,11219
3056320055,16,11219,1,11219
3056320058,17,11219,1,11219
3056330053,11,11219,1,11219
3056340001,20,11219,1,11219
3056340053,13,11219,1,11219
3056350041,14,11219,1,11219
3056390001,20,11219,1,11219
3056390044,20,11219,1,11219
3056400008,12,11219,1,11219
3056400008,16,11219,1,11219
3056410037,19,11219,1,11219
3056410037,20,11219,1,11219
3056410119,11,11219,1,11219
3056420061,17,11219,1,11219
3056440005,16,11220,1,11220
3056440005,21,11220,1,11220
3056440033,12,11220,1,11220
3056440036,16,11220,1,11220
3056440058,19,11220,1,11220
3056450047,18,11219,1,11219
3056460036,17,11219,1,11219
3056470032,16,11219,1,11219
3056470037,20,11219,1,11219
3056470052,10,11219,1,11219
3056470052,12,11219,1,11219
3056470055,12,11219,1,11219
3056490038,13,11219,2,11219
3056500005,12,11219,1,11219
3056500034,10,11219,1,11219
3056510066,21,11220,1,11220
3056520028,14,11219,1,11219
3056530009,20,11219,1,11219
3056530014,16,11219,1,11219
3056530016,18,11219,1,11219
3056530021,14,11219,2,11219
3056550068,10,11219,1,11219
3056560001,19,11219,1,11219
3056560057,17,11219,1,11219
3056570007,15,11219,1,11219
3056570007,16,11219,1,11219
3056580015,10,11220,1,11220
3056580044,20,11220,1,11220
3056580060,20,11220,1,11220
3056580065,19,11220,2,11220
3056580066,19,11220,2,11220
3056580071,19,11220,1,11220
3056637505,13,11219,1,11219
3056650059,21,11220,1,11220
3056650060,11,11220,2,11220
3056660020,19,11219,1,11219
3056660020,21,11219,1,11219
3056670005,21,11219,1,11219
3056670009,20,11219,1,11219
3056700014,12,11219,1,11219
3056720011,20,11220,1,11220
3056720022,19,11220,1,11220
3056720033,19,11220,1,11220
3056720038,19,11220,5,11220
3056720041,20,11220,1,11220
3056720062,20,11220,1,11220
3056730029,19,11219,1,11219
3056730030,18,11219,3,11219
3056730030,20,11219,2,11219
3056730034,18,11219,1,11219
3056730036,20,11219,3,11219
3056730037,20,11219,1,11219
3056730038,19,11219,2,11219
3056730038,20,11219,1,11219
3056730039,19,11219,2,11219
3056730063,20,11219,2,11219
3056740041,19,11219,1,11219
3056770009,21,11219,1,11219
3056770010,15,11219,1,11219
3056780041,13,11219,1,11219
3056790068,20,11220,1,11220
3056800043,20,11219,1,11219
3056800044,19,11219,1,11219
3056800044,20,11219,1,11219
3056800046,21,11219,1,11219
3056800056,12,11219,1,11219
3056800070,21,11219,1,11219
3056800080,21,11219,1,11219
3056820040,21,11219,1,11219
3056820043,10,11219,1,11219
3056830040,14,11219,1,11219
3056830040,16,11219,7,11219
3056830040,17,11219,2,11219
3056840032,10,11219,1,11219
3056860003,20,11220,1,11220
3056860023,21,11220,1,11220
3056880031,21,11219,1,11219
3056880048,13,11219,1,11219
3056910014,15,11219,2,11219
3056930059,20,11220,1,11220
3056930059,21,11220,1,11220
3056930060,20,11220,1,11220
3056930069,20,11220,1,11220
3056940019,19,11219,1,11219
3056940032,20,11219,1,11219
3056940035,18,11219,1,11219
3056950001,12,11219,1,11219
3056950001,20,11219,1,11219
3056950013,11,11219,1,11219
3056950035,12,11219,1,11219
3056950052,20,11219,1,11219
3056950057,10,11219,1,11219
3056950063,14,11219,1,11219
3056950072,13,11219,1,11219
3056957502,20,11219,1,11219
3056980024,16,11219,1,11219
3056980024,18,11219,2,11219
3056980051,15,11219,1,11219
3056987502,11,11219,1,11219
3057000022,20,11220,1,11220
3057020001,20,11219,1,11219
3057030064,17,11219,1,11219
3057030067,17,11219,1,11219
3057037501,12,11219,2,11219
3057040058,11,11219,1,11219
3057050065,12,11219,1,11219
3057057505,19,11219,2,11219
3057070015,19,11220,1,11220
3057070042,17,11220,1,11220
3057070059,18,11220,1,11220
3057070059,20,11220,1,11220
3057080009,13,11219,1,11219
3057080014,18,11219,1,11219
3057080021,20,11219,1,11219
3057080022,11,11219,1,11219
3057080026,17,11219,1,11219
3057080042,10,11219,1,11219
3057080048,17,11219,1,11219
3057090022,10,11219,1,11219
3057100009,10,11219,1,11219
3057100067,14,11219,1,11219
3057100067,16,11219,1,11219
3057100106,10,11219,1,11219
3057100106,16,11219,1,11219
3057120021,20,11219,1,11219
3057120022,19,11219,1,11219
3057120022,20,11219,1,11219
3057120026,18,11219,2,11219
3057120026,19,11219,2,11219
3057120027,11,11219,1,11219
3057120027,18,11219,2,11219
3057120027,19,11219,1,11219
3057120041,15,11219,1,11219
3057120044,15,11219,1,11219
3057120066,18,11219,1,11219
3057120068,19,11219,1,11219
3057130052,12,11219,1,11219
3057140043,10,11220,1,11220
3057150015,21,11219,1,11219
3057150017,10,11219,1,11219
3057150027,10,11219,1,11219
3057150027,13,11219,1,11219
3057150027,14,11219,1,11219
3057150050,20,11219,1,11219
3057150061,21,11219,1,11219
3057150062,20,11219,1,11219
3057150063,14,11219,1,11219
3057150064,21,11219,1,11219
3057157501,10,11219,1,11219
3057160006,18,11219,1,11219
3057160006,21,11219,1,11219
3057160029,18,11219,1,11219
3057170067,16,11219,1,11219
3057180016,20,11219,1,11219
3057190034,14,11219,1,11219
3057190051,20,11219,2,11219
3057190068,18,11219,1,11219
3057190070,15,11219,1,11219
3057200008,20,11219,1,11219
3057200021,18,11219,2,11219
3057200057,10,11219,1,11219
3057270010,20,11219,1,11219
3057280005,12,11220,4,11220
3057280006,14,11220,1,11220
3057280006,19,11220,1,11220
3057280006,21,11220,1,11220
3057280007,19,11220,3,11220
3057280010,18,11220,1,11220
3057280010,19,11220,2,11220
3057280010,21,11220,1,11220
3057280012,18,11220,1,11220
3057280017,19,11220,1,11220
3057290030,10,11219,1,11219
3057290030,11,11219,2,11219
3057290030,13,11219,1,11219
3057290059,13,11219,3,11219
3057290063,17,11219,1,11219
3057310010,20,11219,1,11219
3057310015,18,11219,1,11219
3057310021,12,11219,1,11219
3057310041,20,11219,1,11219
3057310049,20,11219,1,11219
3057320017,20,11219,1,11219
3057320017,21,11219,1,11219
3057320018,20,11219,1,11219
3057320019,20,11219,1,11219
3057320022,20,11219,1,11219
3057320032,19,11219,1,11219
3057320037,19,11219,1,11219
3057320053,20,11219,1,11219
3057320057,20,11219,1,11219
3057320058,20,11219,1,11219
3057320060,20,11219,1,11219
3057320063,20,11219,2,11219
3057320064,19,11219,1,11219
3057320067,20,11219,1,11219
3057320068,20,11219,2,11219
3057320069,20,11219,1,11219
3057320070,20,11219,1,11219
3057320073,20,11219,1,11219
